month,island,accommodation_type,tier,origin_market,visitor_arrivals
2025-04-01,Maui,vacation_rental,mid_market,Canada,2942
2025-04-01,Maui,vacation_rental,mid_market,Europe,2403
2025-04-01,Maui,vacation_rental,mid_market,Other,1278
2025-04-01,Maui,vacation_rental,budget,US_mainland,6215
2025-04-01,Maui,vacation_rental,budget,Japan,2061
2025-04-01,Maui,vacation_rental,budget,Canada,1176
2025-04-01,Maui,vacation_rental,budget,Europe,937
2025-04-01,Maui,vacation_rental,budget,Other,407
2025-04-01,Maui,timeshare,luxury,US_mainland,4072
2025-04-01,Maui,timeshare,luxury,Japan,1186
2025-04-01,Maui,timeshare,luxury,Canada,720
2025-04-01,Maui,timeshare,luxury,Europe,531
2025-04-01,Maui,timeshare,luxury,Other,275
2025-04-01,Maui,timeshare,mid_market,US_mainland,8299
2025-04-01,Maui,timeshare,mid_market,Japan,2573
2025-04-01,Maui,timeshare,mid_market,Canada,1517
2025-04-01,Maui,timeshare,mid_market,Europe,1163
2025-04-01,Maui,timeshare,mid_market,Other,612
2025-04-01,Maui,timeshare,budget,US_mainland,3257
2025-04-01,Maui,timeshare,budget,Japan,997
2025-04-01,Maui,timeshare,budget,Canada,545
2025-04-01,Maui,timeshare,budget,Europe,456
2025-04-01,Maui,timeshare,budget,Other,208
2025-04-01,Oahu,hotel,luxury,US_mainland,34388
2025-04-01,Oahu,hotel,luxury,Japan,9830
2025-04-01,Oahu,hotel,luxury,Canada,5167
2025-04-01,Oahu,hotel,luxury,Europe,3969
2025-04-01,Oahu,hotel,luxury,Other,2123
2025-04-01,Oahu,hotel,mid_market,US_mainland,70187
2025-04-01,Oahu,hotel,mid_market,Japan,21455
2025-04-01,Oahu,hotel,mid_market,Canada,12884
2025-04-01,Oahu,hotel,mid_market,Europe,10366
2025-04-01,Oahu,hotel,mid_market,Other,5241
2025-04-01,Oahu,hotel,budget,US_mainland,24783
2025-04-01,Oahu,hotel,budget,Japan,8283
2025-04-01,Oahu,hotel,budget,Canada,4739
2025-04-01,Oahu,hotel,budget,Europe,3721
2025-04-01,Oahu,hotel,budget,Other,1682
2025-04-01,Oahu,vacation_rental,luxury,US_mainland,18450
2025-04-01,Oahu,vacation_rental,luxury,Japan,5278
2025-04-01,Oahu,vacation_rental,luxury,Canada,3056
2025-04-01,Oahu,vacation_rental,luxury,Europe,2276
2025-04-01,Oahu,vacation_rental,luxury,Other,1321
2025-04-01,Oahu,vacation_rental,mid_market,US_mainland,41764
2025-04-01,Oahu,vacation_rental,mid_market,Japan,11330
2025-04-01,Oahu,vacation_rental,mid_market,Canada,7187
2025-04-01,Oahu,vacation_rental,mid_market,Europe,5729
2025-04-01,Oahu,vacation_rental,mid_market,Other,2702
2025-04-01,Oahu,vacation_rental,budget,US_mainland,15162
2025-04-01,Oahu,vacation_rental,budget,Japan,4317
2025-04-01,Oahu,vacation_rental,budget,Canada,2634
2025-04-01,Oahu,vacation_rental,budget,Europe,1829
2025-04-01,Oahu,vacation_rental,budget,Other,916
2025-04-01,Oahu,timeshare,luxury,US_mainland,8643
2025-04-01,Oahu,timeshare,luxury,Japan,2895
2025-04-01,Oahu,timeshare,luxury,Canada,1426
2025-04-01,Oahu,timeshare,luxury,Europe,1237
2025-04-01,Oahu,timeshare,luxury,Other,606
2025-04-01,Oahu,timeshare,mid_market,US_mainland,21698
2025-04-01,Oahu,timeshare,mid_market,Japan,5804
2025-04-01,Oahu,timeshare,mid_market,Canada,3238
2025-04-01,Oahu,timeshare,mid_market,Europe,2613
2025-04-01,Oahu,timeshare,mid_market,Other,1411
2025-04-01,Oahu,timeshare,budget,US_mainland,7581
2025-04-01,Oahu,timeshare,budget,Japan,2286
2025-04-01,Oahu,timeshare,budget,Canada,1188
2025-04-01,Oahu,timeshare,budget,Europe,944
2025-04-01,Oahu,timeshare,budget,Other,456
2025-04-01,Kauai,hotel,luxury,US_mainland,6987
2025-04-01,Kauai,hotel,luxury,Japan,2299
2025-04-01,Kauai,hotel,luxury,Canada,1239
2025-04-01,Kauai,hotel,luxury,Europe,924
2025-04-01,Kauai,hotel,luxury,Other,463
2025-04-01,Kauai,hotel,mid_market,US_mainland,16051
2025-04-01,Kauai,hotel,mid_market,Japan,4769
2025-04-01,Kauai,hotel,mid_market,Canada,2705
2025-04-01,Kauai,hotel,mid_market,Europe,2312
2025-04-01,Kauai,hotel,mid_market,Other,1026
2025-04-01,Kauai,hotel,budget,US_mainland,5689
2025-04-01,Kauai,hotel,budget,Japan,1694
2025-04-01,Kauai,hotel,budget,Canada,919
2025-04-01,Kauai,hotel,budget,Europe,740
2025-04-01,Kauai,hotel,budget,Other,403
2025-04-01,Kauai,vacation_rental,luxury,US_mainland,4210
2025-04-01,Kauai,vacation_rental,luxury,Japan,1238
2025-04-01,Kauai,vacation_rental,luxury,Canada,618
2025-04-01,Kauai,vacation_rental,luxury,Europe,562
2025-04-01,Kauai,vacation_rental,luxury,Other,259
2025-04-01,Kauai,vacation_rental,mid_market,US_mainland,8227
2025-04-01,Kauai,vacation_rental,mid_market,Japan,2535
2025-04-01,Kauai,vacation_rental,mid_market,Canada,1433
2025-04-01,Kauai,vacation_rental,mid_market,Europe,1176
2025-04-01,Kauai,vacation_rental,mid_market,Other,604
2025-04-01,Kauai,vacation_rental,budget,US_mainland,3078
2025-04-01,Kauai,vacation_rental,budget,Japan,1036
2025-04-01,Kauai,vacation_rental,budget,Canada,493
2025-04-01,Kauai,vacation_rental,budget,Europe,420
2025-04-01,Kauai,vacation_rental,budget,Other,212
2025-04-01,Kauai,timeshare,luxury,US_mainland,2080
2025-04-01,Kauai,timeshare,luxury,Japan,576
2025-04-01,Kauai,timeshare,luxury,Canada,331
2025-04-01,Kauai,timeshare,luxury,Europe,280
2025-04-01,Kauai,timeshare,luxury,Other,126
2025-04-01,Kauai,timeshare,mid_market,US_mainland,4058
2025-04-01,Kauai,timeshare,mid_market,Japan,1390
2025-04-01,Kauai,timeshare,mid_market,Canada,790
2025-04-01,Kauai,timeshare,mid_market,Europe,552
2025-04-01,Kauai,timeshare,mid_market,Other,309
2025-04-01,Kauai,timeshare,budget,US_mainland,1568
2025-04-01,Kauai,timeshare,budget,Japan,490
2025-04-01,Kauai,timeshare,budget,Canada,273
2025-04-01,Kauai,timeshare,budget,Europe,216
2025-04-01,Kauai,timeshare,budget,Other,103
2025-04-01,Hawaii,hotel,luxury,US_mainland,10271
2025-04-01,Hawaii,hotel,luxury,Japan,2710
2025-04-01,Hawaii,hotel,luxury,Canada,1517
2025-04-01,Hawaii,hotel,luxury,Europe,1388
2025-04-01,Hawaii,hotel,luxury,Other,646
2025-04-01,Hawaii,hotel,mid_market,US_mainland,20241
2025-04-01,Hawaii,hotel,mid_market,Japan,6874
2025-04-01,Hawaii,hotel,mid_market,Canada,3775
2025-04-01,Hawaii,hotel,mid_market,Europe,2792
2025-04-01,Hawaii,hotel,mid_market,Other,1330
2025-04-01,Hawaii,hotel,budget,US_mainland,7776
2025-04-01,Hawaii,hotel,budget,Japan,2223
2025-04-01,Hawaii,hotel,budget,Canada,1320
2025-04-01,Hawaii,hotel,budget,Europe,1097
2025-04-01,Hawaii,hotel,budget,Other,513
2025-04-01,Hawaii,vacation_rental,luxury,US_mainland,4934
2025-04-01,Hawaii,vacation_rental,luxury,Japan,1647
2025-04-01,Hawaii,vacation_rental,luxury,Canada,843
2025-04-01,Hawaii,vacation_rental,luxury,Europe,679
2025-04-01,Hawaii,vacation_rental,luxury,Other,338
2025-04-01,Hawaii,vacation_rental,mid_market,US_mainland,11324
2025-04-01,Hawaii,vacation_rental,mid_market,Japan,3737
2025-04-01,Hawaii,vacation_rental,mid_market,Canada,1811
2025-04-01,Hawaii,vacation_rental,mid_market,Europe,1595
2025-04-01,Hawaii,vacation_rental,mid_market,Other,751
2025-04-01,Hawaii,vacation_rental,budget,US_mainland,4128
2025-04-01,Hawaii,vacation_rental,budget,Japan,1262
2025-04-01,Hawaii,vacation_rental,budget,Canada,717
2025-04-01,Hawaii,vacation_rental,budget,Europe,529
2025-04-01,Hawaii,vacation_rental,budget,Other,275
2025-04-01,Hawaii,timeshare,luxury,US_mainland,2513
2025-04-01,Hawaii,timeshare,luxury,Japan,762
2025-04-01,Hawaii,timeshare,luxury,Canada,472
2025-04-01,Hawaii,timeshare,luxury,Europe,357
2025-04-01,Hawaii,timeshare,luxury,Other,182
2025-04-01,Hawaii,timeshare,mid_market,US_mainland,6152
2025-04-01,Hawaii,timeshare,mid_market,Japan,1844
2025-04-01,Hawaii,timeshare,mid_market,Canada,1055
2025-04-01,Hawaii,timeshare,mid_market,Europe,818
2025-04-01,Hawaii,timeshare,mid_market,Other,382
2025-04-01,Hawaii,timeshare,budget,US_mainland,2149
2025-04-01,Hawaii,timeshare,budget,Japan,639
2025-04-01,Hawaii,timeshare,budget,Canada,379
2025-04-01,Hawaii,timeshare,budget,Europe,285
2025-04-01,Hawaii,timeshare,budget,Other,140
2025-05-01,Maui,hotel,luxury,US_mainland,14326
2025-05-01,Maui,hotel,luxury,Japan,4399
2025-05-01,Maui,hotel,luxury,Canada,2403
2025-05-01,Maui,hotel,luxury,Europe,2141
2025-05-01,Maui,hotel,luxury,Other,1052
2025-05-01,Maui,hotel,mid_market,US_mainland,30873
2025-05-01,Maui,hotel,mid_market,Japan,10750
2025-05-01,Maui,hotel,mid_market,Canada,5563
2025-05-01,Maui,hotel,mid_market,Europe,4618
2025-05-01,Maui,hotel,mid_market,Other,2392
2025-05-01,Maui,hotel,budget,US_mainland,12996
2025-05-01,Maui,hotel,budget,Japan,3392
2025-05-01,Maui,hotel,budget,Canada,2064
2025-05-01,Maui,hotel,budget,Europe,1550
2025-05-01,Maui,hotel,budget,Other,846
2025-05-01,Maui,vacation_rental,luxury,US_mainland,8786
2025-05-01,Maui,vacation_rental,luxury,Japan,2295
2025-05-01,Maui,vacation_rental,luxury,Canada,1482
2025-05-01,Maui,vacation_rental,luxury,Europe,1049
2025-05-01,Maui,vacation_rental,luxury,Other,580
2025-05-01,Maui,vacation_rental,mid_market,US_mainland,18982
2025-05-01,Maui,vacation_rental,mid_market,Japan,5310
2025-05-01,Maui,vacation_rental,mid_market,Canada,3184
2025-05-01,Maui,vacation_rental,mid_market,Europe,2549
2025-05-01,Maui,vacation_rental,mid_market,Other,1145
2025-05-01,Maui,vacation_rental,budget,US_mainland,6687
2025-05-01,Maui,vacation_rental,budget,Japan,2074
2025-05-01,Maui,vacation_rental,budget,Canada,1133
2025-05-01,Maui,vacation_rental,budget,Europe,937
2025-05-01,Maui,vacation_rental,budget,Other,406
2025-05-01,Maui,timeshare,luxury,US_mainland,4250
2025-05-01,Maui,timeshare,luxury,Japan,1324
2025-05-01,Maui,timeshare,luxury,Canada,693
2025-05-01,Maui,timeshare,luxury,Europe,555
2025-05-01,Maui,timeshare,luxury,Other,261
2025-05-01,Maui,timeshare,mid_market,US_mainland,9767
2025-05-01,Maui,timeshare,mid_market,Japan,2884
2025-05-01,Maui,timeshare,mid_market,Canada,1508
2025-05-01,Maui,timeshare,mid_market,Europe,1171
2025-05-01,Maui,timeshare,mid_market,Other,603
2025-05-01,Maui,timeshare,budget,US_mainland,3079
2025-05-01,Maui,timeshare,budget,Japan,946
2025-05-01,Maui,timeshare,budget,Canada,524
2025-05-01,Maui,timeshare,budget,Europe,441
2025-05-01,Maui,timeshare,budget,Other,202
2025-05-01,Oahu,hotel,luxury,US_mainland,33974
2025-05-01,Oahu,hotel,luxury,Japan,8794
2025-05-01,Oahu,hotel,luxury,Canada,4994
2025-05-01,Oahu,hotel,luxury,Europe,4393
2025-05-01,Oahu,hotel,luxury,Other,2265
2025-05-01,Oahu,hotel,mid_market,US_mainland,76836
2025-05-01,Oahu,hotel,mid_market,Japan,21231
2025-05-01,Oahu,hotel,mid_market,Canada,11209
2025-05-01,Oahu,hotel,mid_market,Europe,9844
2025-05-01,Oahu,hotel,mid_market,Other,5179
2025-05-01,Oahu,hotel,budget,US_mainland,27994
2025-05-01,Oahu,hotel,budget,Japan,8491
2025-05-01,Oahu,hotel,budget,Canada,4727
2025-05-01,Oahu,hotel,budget,Europe,3839
2025-05-01,Oahu,hotel,budget,Other,1752
2025-05-01,Oahu,vacation_rental,luxury,US_mainland,19577
2025-05-01,Oahu,vacation_rental,luxury,Japan,5394
2025-05-01,Oahu,vacation_rental,luxury,Canada,2853
2025-05-01,Oahu,vacation_rental,luxury,Europe,2361
2025-05-01,Oahu,vacation_rental,luxury,Other,1148
2025-05-01,Oahu,vacation_rental,mid_market,US_mainland,38021
2025-05-01,Oahu,vacation_rental,mid_market,Japan,12934
2025-05-01,Oahu,vacation_rental,mid_market,Canada,7017
2025-05-01,Oahu,vacation_rental,mid_market,Europe,5759
2025-05-01,Oahu,vacation_rental,mid_market,Other,2746
2025-05-01,Oahu,vacation_rental,budget,US_mainland,13865
2025-05-01,Oahu,vacation_rental,budget,Japan,4717
2025-05-01,Oahu,vacation_rental,budget,Canada,2513
2025-05-01,Oahu,vacation_rental,budget,Europe,2084
2025-05-01,Oahu,vacation_rental,budget,Other,1020
2025-05-01,Oahu,timeshare,luxury,US_mainland,8737
2025-05-01,Oahu,timeshare,luxury,Japan,2782
2025-05-01,Oahu,timeshare,luxury,Canada,1445
2025-05-01,Oahu,timeshare,luxury,Europe,1181
2025-05-01,Oahu,timeshare,luxury,Other,628
2025-05-01,Oahu,timeshare,mid_market,US_mainland,18913
2025-05-01,Oahu,timeshare,mid_market,Japan,6255
2025-05-01,Oahu,timeshare,mid_market,Canada,3593
2025-05-01,Oahu,timeshare,mid_market,Europe,2874
2025-05-01,Oahu,timeshare,mid_market,Other,1318
2025-05-01,Oahu,timeshare,budget,US_mainland,7892
2025-05-01,Oahu,timeshare,budget,Japan,2357
2025-05-01,Oahu,timeshare,budget,Canada,1128
2025-05-01,Oahu,timeshare,budget,Europe,991
2025-05-01,Oahu,timeshare,budget,Other,520
2025-05-01,Kauai,hotel,luxury,US_mainland,7885
2025-05-01,Kauai,hotel,luxury,Japan,2102
2025-05-01,Kauai,hotel,luxury,Canada,1235
2025-05-01,Kauai,hotel,luxury,Europe,1046
2025-05-01,Kauai,hotel,luxury,Other,461
2025-05-01,Kauai,hotel,mid_market,US_mainland,16773
2025-05-01,Kauai,hotel,mid_market,Japan,4639
2025-05-01,Kauai,hotel,mid_market,Canada,2897
2025-05-01,Kauai,hotel,mid_market,Europe,2038
2025-05-01,Kauai,hotel,mid_market,Other,1142
2025-05-01,Kauai,hotel,budget,US_mainland,5483
2025-05-01,Kauai,hotel,budget,Japan,1819
2025-05-01,Kauai,hotel,budget,Canada,1000
2025-05-01,Kauai,hotel,budget,Europe,831
2025-05-01,Kauai,hotel,budget,Other,388
2025-05-01,Kauai,vacation_rental,luxury,US_mainland,3851
2025-05-01,Kauai,vacation_rental,luxury,Japan,1152
2025-05-01,Kauai,vacation_rental,luxury,Canada,621
2025-05-01,Kauai,vacation_rental,luxury,Europe,513
2025-05-01,Kauai,vacation_rental,luxury,Other,250
2025-05-01,Kauai,vacation_rental,mid_market,US_mainland,8101
2025-05-01,Kauai,vacation_rental,mid_market,Japan,2593
2025-05-01,Kauai,vacation_rental,mid_market,Canada,1522
2025-05-01,Kauai,vacation_rental,mid_market,Europe,1262
2025-05-01,Kauai,vacation_rental,mid_market,Other,623
2025-05-01,Kauai,vacation_rental,budget,US_mainland,3198
2025-05-01,Kauai,vacation_rental,budget,Japan,942
2025-05-01,Kauai,vacation_rental,budget,Canada,537
2025-05-01,Kauai,vacation_rental,budget,Europe,400
2025-05-01,Kauai,vacation_rental,budget,Other,213
2025-05-01,Kauai,timeshare,luxury,US_mainland,2117
2025-05-01,Kauai,timeshare,luxury,Japan,615
2025-05-01,Kauai,timeshare,luxury,Canada,343
2025-05-01,Kauai,timeshare,luxury,Europe,252
2025-05-01,Kauai,timeshare,luxury,Other,124
2025-05-01,Kauai,timeshare,mid_market,US_mainland,4645
2025-05-01,Kauai,timeshare,mid_market,Japan,1277
2025-05-01,Kauai,timeshare,mid_market,Canada,712
2025-05-01,Kauai,timeshare,mid_market,Europe,629
2025-05-01,Kauai,timeshare,mid_market,Other,273
2025-05-01,Kauai,timeshare,budget,US_mainland,1516
2025-05-01,Kauai,timeshare,budget,Japan,471
2025-05-01,Kauai,timeshare,budget,Canada,277
2025-05-01,Kauai,timeshare,budget,Europe,215
2025-05-01,Kauai,timeshare,budget,Other,114
2025-05-01,Hawaii,hotel,luxury,US_mainland,9144
2025-05-01,Hawaii,hotel,luxury,Japan,2979
2025-05-01,Hawaii,hotel,luxury,Canada,1660
2025-05-01,Hawaii,hotel,luxury,Europe,1301
2025-05-01,Hawaii,hotel,luxury,Other,603
2025-05-01,Hawaii,hotel,mid_market,US_mainland,23042
2025-05-01,Hawaii,hotel,mid_market,Japan,6110
2025-05-01,Hawaii,hotel,mid_market,Canada,3810
2025-05-01,Hawaii,hotel,mid_market,Europe,2712
2025-05-01,Hawaii,hotel,mid_market,Other,1343
2025-05-01,Hawaii,hotel,budget,US_mainland,7456
2025-05-01,Hawaii,hotel,budget,Japan,2231
2025-05-01,Hawaii,hotel,budget,Canada,1345
2025-05-01,Hawaii,hotel,budget,Europe,1080
2025-05-01,Hawaii,hotel,budget,Other,541
2025-05-01,Hawaii,vacation_rental,luxury,US_mainland,5135
2025-05-01,Hawaii,vacation_rental,luxury,Japan,1545
2025-05-01,Hawaii,vacation_rental,luxury,Canada,852
2025-05-01,Hawaii,vacation_rental,luxury,Europe,660
2025-05-01,Hawaii,vacation_rental,luxury,Other,360
2025-05-01,Hawaii,vacation_rental,mid_market,US_mainland,12376
2025-05-01,Hawaii,vacation_rental,mid_market,Japan,3326
2025-05-01,Hawaii,vacation_rental,mid_market,Canada,1913
2025-05-01,Hawaii,vacation_rental,mid_market,Europe,1547
2025-05-01,Hawaii,vacation_rental,mid_market,Other,757
2025-05-01,Hawaii,vacation_rental,budget,US_mainland,4379
2025-05-01,Hawaii,vacation_rental,budget,Japan,1301
2025-05-01,Hawaii,vacation_rental,budget,Canada,677
2025-05-01,Hawaii,vacation_rental,budget,Europe,526
2025-05-01,Hawaii,vacation_rental,budget,Other,270
2025-05-01,Hawaii,timeshare,luxury,US_mainland,2579
2025-05-01,Hawaii,timeshare,luxury,Japan,747
2025-05-01,Hawaii,timeshare,luxury,Canada,469
2025-05-01,Hawaii,timeshare,luxury,Europe,345
2025-05-01,Hawaii,timeshare,luxury,Other,175
2025-05-01,Hawaii,timeshare,mid_market,US_mainland,5858
2025-05-01,Hawaii,timeshare,mid_market,Japan,1806
2025-05-01,Hawaii,timeshare,mid_market,Canada,914
2025-05-01,Hawaii,timeshare,mid_market,Europe,788
2025-05-01,Hawaii,timeshare,mid_market,Other,372
2025-05-01,Hawaii,timeshare,budget,US_mainland,2266
2025-05-01,Hawaii,timeshare,budget,Japan,627
2025-05-01,Hawaii,timeshare,budget,Canada,353
2025-05-01,Hawaii,timeshare,budget,Europe,274
2025-05-01,Hawaii,timeshare,budget,Other,141
2025-06-01,Maui,hotel,luxury,US_mainland,16901
2025-06-01,Maui,hotel,luxury,Japan,5106
2025-06-01,Maui,hotel,luxury,Canada,2739
2025-06-01,Maui,hotel,luxury,Europe,2452
2025-06-01,Maui,hotel,luxury,Other,1210
2025-06-01,Maui,hotel,mid_market,US_mainland,36308
2025-06-01,Maui,hotel,mid_market,Japan,11374
2025-06-01,Maui,hotel,mid_market,Canada,6524
2025-06-01,Maui,hotel,mid_market,Europe,5575
2025-06-01,Maui,hotel,mid_market,Other,2630
2025-06-01,Maui,hotel,budget,US_mainland,14261
2025-06-01,Maui,hotel,budget,Japan,4473
2025-06-01,Maui,hotel,budget,Canada,2477
2025-06-01,Maui,hotel,budget,Europe,1861
2025-06-01,Maui,hotel,budget,Other,948
2025-06-01,Maui,vacation_rental,luxury,US_mainland,10207
2025-06-01,Maui,vacation_rental,luxury,Japan,2881
2025-06-01,Maui,vacation_rental,luxury,Canada,1705
2025-06-01,Maui,vacation_rental,luxury,Europe,1281
2025-06-01,Maui,vacation_rental,luxury,Other,599
2025-06-01,Maui,vacation_rental,mid_market,US_mainland,22577
2025-06-01,Maui,vacation_rental,mid_market,Japan,6581
2025-06-01,Maui,vacation_rental,mid_market,Canada,3536
2025-06-01,Maui,vacation_rental,mid_market,Europe,3009
2025-06-01,Maui,vacation_rental,mid_market,Other,1482
2025-06-01,Maui,vacation_rental,budget,US_mainland,7932
2025-06-01,Maui,vacation_rental,budget,Japan,2358
2025-06-01,Maui,vacation_rental,budget,Canada,1207
2025-06-01,Maui,vacation_rental,budget,Europe,1071
2025-06-01,Maui,vacation_rental,budget,Other,487
2025-06-01,Maui,timeshare,luxury,US_mainland,5194
2025-06-01,Maui,timeshare,luxury,Japan,1555
2025-06-01,Maui,timeshare,luxury,Canada,843
2025-06-01,Maui,timeshare,luxury,Europe,604
2025-06-01,Maui,timeshare,luxury,Other,317
2025-06-01,Maui,timeshare,mid_market,US_mainland,11434
2025-06-01,Maui,timeshare,mid_market,Japan,3149
2025-06-01,Maui,timeshare,mid_market,Canada,1908
2025-06-01,Maui,timeshare,mid_market,Europe,1443
2025-06-01,Maui,timeshare,mid_market,Other,745
2025-06-01,Maui,timeshare,budget,US_mainland,3707
2025-06-01,Maui,timeshare,budget,Japan,1233
2025-06-01,Maui,timeshare,budget,Canada,685
2025-06-01,Maui,timeshare,budget,Europe,479
2025-06-01,Maui,timeshare,budget,Other,252
2025-06-01,Oahu,hotel,luxury,US_mainland,35920
2025-06-01,Oahu,hotel,luxury,Japan,10225
2025-06-01,Oahu,hotel,luxury,Canada,5869
2025-06-01,Oahu,hotel,luxury,Europe,4837
2025-06-01,Oahu,hotel,luxury,Other,2580
2025-06-01,Oahu,hotel,mid_market,US_mainland,88051
2025-06-01,Oahu,hotel,mid_market,Japan,25755
2025-06-01,Oahu,hotel,mid_market,Canada,14082
2025-06-01,Oahu,hotel,mid_market,Europe,11081
2025-06-01,Oahu,hotel,mid_market,Other,5536
2025-06-01,Oahu,hotel,budget,US_mainland,29332
2025-06-01,Oahu,hotel,budget,Japan,9456
2025-06-01,Oahu,hotel,budget,Canada,5394
2025-06-01,Oahu,hotel,budget,Europe,4436
2025-06-01,Oahu,hotel,budget,Other,2213
2025-06-01,Oahu,vacation_rental,luxury,US_mainland,21404
2025-06-01,Oahu,vacation_rental,luxury,Japan,5952
2025-06-01,Oahu,vacation_rental,luxury,Canada,3411
2025-06-01,Oahu,vacation_rental,luxury,Europe,2842
2025-06-01,Oahu,vacation_rental,luxury,Other,1377
2025-06-01,Oahu,vacation_rental,mid_market,US_mainland,45957
2025-06-01,Oahu,vacation_rental,mid_market,Japan,13725
2025-06-01,Oahu,vacation_rental,mid_market,Canada,7752
2025-06-01,Oahu,vacation_rental,mid_market,Europe,6325
2025-06-01,Oahu,vacation_rental,mid_market,Other,2878
2025-06-01,Oahu,vacation_rental,budget,US_mainland,16344
2025-06-01,Oahu,vacation_rental,budget,Japan,4796
2025-06-01,Oahu,vacation_rental,budget,Canada,2875
2025-06-01,Oahu,vacation_rental,budget,Europe,2330
2025-06-01,Oahu,vacation_rental,budget,Other,1047
2025-06-01,Oahu,timeshare,luxury,US_mainland,11256
2025-06-01,Oahu,timeshare,luxury,Japan,3093
2025-06-01,Oahu,timeshare,luxury,Canada,1692
2025-06-01,Oahu,timeshare,luxury,Europe,1468
2025-06-01,Oahu,timeshare,luxury,Other,754
2025-06-01,Oahu,timeshare,mid_market,US_mainland,24792
2025-06-01,Oahu,timeshare,mid_market,Japan,6456
2025-06-01,Oahu,timeshare,mid_market,Canada,4082
2025-06-01,Oahu,timeshare,mid_market,Europe,3010
